公司,年份,Gross_Margin,Operating_Margin,Net_Margin,ROA,ROE,EPS,Current_Ratio,Quick_Ratio,Debt_Ratio,Equity_Ratio,Interest_Coverage,Inventory_Turnover,AR_Turnover,Asset_Turnover,OCF_Ratio,Free_Cash_Flow,Revenue_Growth,EPS_Growth,Market_Cap,PE,PB,Dividend_Yield,BVPS,X1,X2,X3,X4,X5,Altman_Zscore
中石化,2021,14.176313539824669,6.833509747925256,9.929750780499486,2.9078635010512124,4.619099136393073,1.06,2.765799837501177,0.734126551467613,40.613913012229766,59.38608698777023,12.981259326312017,1.1014548426277952,12.32776358491684,0.2928435532099972,-1.43029835831246,-33742616,99.98405286169236,404.7619047619048,49770778,50.76,0.62,3.04,21.21,0.27076093835529985,0.31438243980334113,0.031068813219866032,0.9061294099338195,0.2600047278453603,1.6712579991822472
中石化,2022,-4.928312701937985,-15.366275774593808,0.9314204467473063,0.16870055318553714,0.2916973766287265,0.06,2.5466210160417795,0.6566588512639172,43.65320393824876,56.346796061751235,2.587593275392854,0.5831072974333724,8.892939368296952,0.18112180570511513,-0.36320114165984174,-12424423,-28.82426262776786,-94.33962264150944,37394318,,0.47,0.0,20.98,0.2780021522937637,0.2900873181281548,0.0083544963837875,0.6070045003074441,0.17734747413016066,1.3088448405130588
中石化,2023,-4.119991425841517,-11.549309702253941,-4.0131286690890455,-0.7391443700952295,-1.3394093925534325,-0.28,2.2027205479902454,0.610631140685003,45.941535827668794,54.0584641723312,0.17851702405171166,0.5725276614042628,11.139739036388523,0.184181577777074,-0.13634067609857095,-5980242,5.539676987125719,-566.6666666666667,36977985,,0.47,0.0,20.78,0.24954953134053473,0.27676834381137705,0.0008726508046454672,0.5524104191477378,0.1812852536941388,1.202546371782681
中石化,2024,0.9341972415280542,-6.218535884614504,0.8433561936463637,0.17212121525479526,0.3128385307938015,0.07,1.9964831170931623,0.5137969840899124,43.995616792161066,56.004383207838934,2.2006852992934345,0.5901936306886598,10.430408874863817,0.20409077036667758,-0.059330161087300784,-3066983,11.181565074675204,-125.0,27818648,,0.35,0.0,21.0,0.2386676416919166,0.2856757637438363,0.011653049891448407,0.4450160222352456,0.2066903362461184,1.1985022535007162
中石化,2025,-9.57125949522278,-18.562981005599617,-15.436176616659639,-2.1857695476821863,-3.8055894694356884,-0.78,2.0731430711161813,0.2856683193663561,40.99179303432773,59.00820696567227,-2.576906741095807,0.41989564938001844,9.26462247823056,0.14160044951307268,-0.13795896759203383,-6710424,-34.56423554779301,-1214.2857142857142,29408285,,0.39,0.0,20.15,0.2313272223354507,0.29079958256768806,-0.013791066479374623,0.5546756280516483,0.148577351995397,1.1205842918417537
亞聚,2015,11.739667774931773,7.936462037630893,10.247105141760196,5.1709036291668005,6.01571841082102,1.08,2.255059234089448,1.5256708605014235,14.043456225187917,85.95654377481208,315.1675702316412,5.764576049033593,11.344030668366576,0.5046209205069764,0.7305253007622371,-1006361,,,8507010,13.62,0.98,4.64,17.92,0.13294402501223276,0.3804104566541858,0.062207131093399946,5.892770679569281,0.5046209205069764,4.9376743301873045
亞聚,2016,13.232897841375044,9.632389809844511,11.297932325245382,5.337317547127333,7.26354281325716,1.32,2.564100111996762,2.2864198670795886,35.261170922020675,64.73882907797933,37.215026261703585,6.967191303334825,8.557181242063859,0.4724154290782062,-0.28748171344740214,-1030489,13.608932589760503,22.22222222222221,9582588,11.79,1.01,4.72,18.88,0.25865313558684855,0.2830956912218783,0.0555433803164261,1.852486765449588,0.4017261997232589,2.4032291444520655
亞聚,2017,10.884215657602732,7.352524417722818,8.827494934395009,3.8269371553470974,5.854442512882711,1.09,2.196406938791044,1.8706919591219051,34.01136501671383,65.98863498328616,16.702145491116326,7.95262887650164,8.40224314612461,0.43352470704185975,0.4120838309679919,841313,8.673051845856383,-17.42424242424242,9999600,14.87,1.02,4.66,18.95,0.1880796458671924,0.2859876118588591,0.046888609378286546,1.9763887206146182,0.4305234316668841,2.397167306627034
亞聚,2018,4.462117972735945,1.1291056784061324,4.4991368024578,1.8824467384119261,2.953785987121301,0.52,1.7692781877783348,1.4699766290080676,38.424193808040044,61.57580619195995,8.893552887250262,7.904912643423062,8.591176407171426,0.41840175595095896,-0.04164952729912373,-267471,-0.45800844941507046,-52.293577981651374,7262404,23.1,0.76,2.29,17.32,0.1284118477910554,0.26294490170789453,0.022888247357325992,1.2117523764425884,0.4087215695245139,1.7335212914095615
亞聚,2019,15.247004302801423,11.756568137064125,12.089559996919522,5.049200152739011,8.278818222372445,1.48,2.000316621238402,1.8437591605569295,39.55111391884615,60.44888608115385,18.535405872193436,9.873011489363162,8.342560385731616,0.4176496211628521,0.20188490858472735,430097,6.525713812446932,184.61538461538458,8759236,9.4,0.86,6.96,18.45,0.14599046947156402,0.28278598750074674,0.06151382155895752,1.3086629840626505,0.4012953071043582,1.9605776545534304
亞聚,2020,19.79736816359507,16.170694511800203,19.349138237861148,6.5288268909905565,9.880200265316406,1.9,2.003973104308016,1.7929638803782595,28.275873792304836,71.72412620769518,31.21865669887392,13.092253224841656,7.650159748694246,0.33742210173553716,1.9458854675107289,2593519,-16.01510611520246,28.37837837837838,12515172,10.89,1.03,6.51,20.8,0.08796000450854305,0.31117766259762564,0.07865358273102448,2.621550503795802,0.337817691032483,2.7115055493692726
亞聚,2021,37.609641752352886,34.69914162026792,32.41885451869068,17.294756359292244,22.495086791137282,5.22,2.110589847879358,1.8098365821746512,18.528800889172437,81.47119911082757,165.36732181330518,13.318630678077684,8.848655978879734,0.5334783296961085,1.414225079644113,2342922,67.71694310872569,174.73684210526318,21760681,6.03,1.41,8.19,26.04,0.11364679886435979,0.40101839203066453,0.19816844767770936,6.188169931610918,0.5040329749180996,5.568692718701254
亞聚,2022,32.93696025768665,30.023518307888107,14.746001459757041,8.184482202653399,9.753486698527345,2.44,2.4469782447556914,2.0980711678985156,13.258705622288716,86.74129437771128,177.29434584424402,11.70287929026695,7.88334489892954,0.5550306111788658,2.338607801128824,3352679,2.6084453041262723,-53.25670498084292,16743553,8.96,1.18,4.26,23.94,0.13684957641117923,0.4453670695346066,0.1115359550957351,7.704877017326773,0.598858491687863,6.377586742941717
亞聚,2023,17.06081825446828,13.753437481018674,1.7311565299931757,0.740620955043345,0.8439818751909292,0.2,3.242270291184365,2.625230275085767,11.142017397242908,88.85798260275709,17.586040386303775,9.478186308077195,9.105587283599004,0.4278185953792778,0.79964730849133,452273,-31.56494349859994,-91.80327868852459,13893586,100.6,1.04,1.92,22.47,0.1536493328632108,0.44603701821960207,0.010674614961714169,8.30655534331178,0.4474598427931727,6.275450303097193
亞聚,2024,2.2382199690744864,-1.8145775696180537,-12.443490305352144,-5.24636617489819,-6.046865991136527,-1.26,2.9897911403432356,2.45168623137904,15.552332999230067,84.44766700076994,-72.85859882834444,9.605334493218256,14.333145987977419,0.4216153222413525,0.30815057205912244,-60287,-10.210643596489454,-730.0,8074918,,0.7,1.84,19.34,0.1612459821202051,0.4190769042966955,-0.06676361299222934,3.8181122682985182,0.44352142391233207,3.294271706576706
亞聚,2025,4.3413987949516395,0.05352442866067741,-18.186866073312796,-8.255309553657758,-9.617847948936511,-1.76,3.040014619933294,2.2294756645710665,12.557249622834807,87.4427503771652,-54.35230294649505,8.449419642788483,17.400519606432212,0.45391600292100387,0.2761471663567378,-118886,-4.776675411099429,39.68253968253968,7807734,,0.76,1.52,17.24,0.15209497635013436,0.38627960119965055,-0.08729679613961891,5.3113728339329915,0.490600661569231,4.112650347967955
南亞,2015,12.116105370028043,6.203363895001176,11.915797421650696,6.953385203165199,10.569970827683873,4.5,2.9989588940000944,2.4172391148118604,34.215663254684245,65.78433674531576,25.685838057600712,6.800037063951707,6.636799820976833,0.583543421989625,0.9491374225086217,53142724,,,483780081,11.55,1.49,5.41,40.89,0.25915597462410583,0.3303418902843254,0.08839836434511927,2.7522729004023616,0.583543421989625,3.300087580516918
南亞,2016,11.439192534919096,4.824965747309287,17.74110243443319,9.294845562436805,14.17746070909802,6.16,2.5610295494230133,2.1443275566340407,34.653128050882096,65.3468719491179,35.22642122271109,6.577762047339371,5.92457839762264,0.5239158951247983,0.5462500215206918,36210258,-8.168279238285269,36.888888888888886,564674455,13.27,1.67,6.32,42.68,0.24676784230106405,0.3561092487642297,0.1031679388309726,3.0334160423816026,0.5124762073500501,3.4676543899524197
南亞,2017,16.3109524496169,9.750320010502909,17.809180292809348,10.084754446349793,15.181558286772749,6.87,2.6614409292109755,2.150264628313677,32.50522515529667,67.49477484470333,39.58205917095758,6.73191126179425,5.893891776490089,0.5662671880761195,0.5163143639639738,31758511,11.204556840454206,11.525974025974017,617810956,9.85,1.74,6.55,44.84,0.24332394549054298,0.3831858249028419,0.11837280419831082,3.493385704163428,0.5626834238842874,3.8777939896894003
南亞,2018,14.714185269533955,8.833433975388814,15.836718293158777,9.46693702054631,13.988672545240464,6.65,2.5708590766720674,1.971275821448884,32.15161120816651,67.84838879183349,36.69845816779994,6.3283502268748,6.382541422152,0.597784013411155,0.6792732994767785,34411797,8.793889142570976,-3.2023289665211063,598776986,9.75,1.59,6.62,47.37,0.22531020044452696,0.387178034175871,0.11091403377396958,3.2658600031486107,0.5840630305047751,3.722016832227693
南亞,2019,9.825344897904147,3.452769605231497,8.060033686192645,4.102684354588258,6.215994206582052,2.91,2.2447915283451163,1.7470704049456303,35.8960938175884,64.10390618241159,17.470358448508666,5.69863816670635,6.20310494909863,0.5090157826035417,0.626218437990736,22815374,-14.038996574687278,-56.2406015037594,577363769,21.91,1.68,3.02,43.45,0.18742417896325883,0.367970058571514,0.0510375809847921,2.899752043588369,0.5161602020040867,3.1645025421629525
南亞,2020,14.485470526062477,7.762871975523179,9.405045196261142,4.512770140073053,7.220049111124735,3.24,1.741950563619988,1.3986553692600965,39.01505931428535,60.98494068571465,24.123376628309703,5.651462960204812,5.688062110983898,0.4798243970020526,0.3472724450683858,11498679,-4.522918143183374,11.340206185567014,570226030,18.62,1.65,3.34,43.45,0.1521269021534789,0.36365013855265826,0.05430714634798023,2.499611431617166,0.4675013404497169,2.8381442589262473
南亞,2021,25.225307010238684,19.67594506936497,19.747600210577204,12.971840026137768,20.7034769790644,10.25,2.245213856223805,1.7401522386428872,35.883994569688866,64.11600543031113,69.62383821152393,6.236128053542509,7.210942092828613,0.6568818432525181,0.6920244493645092,49698166,50.599838730615666,216.358024691358,677292113,6.53,1.64,8.78,52.21,0.21224660581103516,0.4089430684362461,0.15697977613980427,2.822584221509621,0.6156321691742613,3.6544321861253746
南亞,2022,15.177159511722538,9.01783389027581,9.040114498626483,4.813897929527809,7.8044069689182205,4.05,1.4259441734211458,1.1152951558957573,40.76478882319521,59.23521117680479,21.619087347083198,5.450416469628493,6.302530767848477,0.5325040883341923,0.4414570004906743,44054465,-13.721436429466216,-60.48780487804879,563088291,12.05,1.5,4.23,47.3,0.10919683273105425,0.3720118093750304,0.07493728740896531,2.0761715239606864,0.5338564181808325,2.678705113409137
南亞,2023,7.405429934099835,0.7637386663351958,2.42922817403133,0.9605477479063689,1.6364545469293705,0.8,1.6912405447799126,1.2938432048972102,41.85538846002525,58.14461153997475,3.2837794470442834,4.646040940614146,5.841296706559148,0.39541273157240303,0.2804679059944874,11719947,-26.867241787550256,-80.24691358024691,527399597,58.02,1.46,1.05,45.41,0.13558578407182395,0.3558854308936781,0.020243093515508036,1.942941464728619,0.40053068306216866,2.2940403146378543
南亞,2024,7.155040076252053,0.17238804943057273,1.2866024104458866,0.5276659043321,0.9031191183090157,0.42,1.3186904176098806,0.951192730292176,41.27629659220823,58.723703407791774,2.040392138553046,4.71466680750027,6.473539635507242,0.4101235160512652,0.13354438548997205,6145381,-0.05653820157787148,-47.50000000000001,237131578,54.12,0.68,2.34,43.7,0.07260315336254829,0.3710571840138428,0.014367128375713913,0.9304013785966779,0.42043664102396283,1.6326928334762632
南亞,2025,8.305542361333238,1.4249371509738322,1.738512439053158,0.7358848894556881,1.2305512073104021,0.57,1.3202317717115175,0.9393621635775967,39.10908947339067,60.89091052660933,2.513550943928567,4.627683776392568,5.8939988061053175,0.42328422444677555,0.06421192635170296,-2679968,0.11681474984774898,35.7142857142857,477435484,73.7,1.34,1.33,44.85,0.07064432597287974,0.37691715782482355,0.01756681782683486,1.999315258197777,0.42566720831831767,2.2956840741877476
台化,2015,10.236212824337294,5.882546460011224,8.373539100842862,5.376018769188045,8.279811835882668,4.72,2.5613184716460755,2.075619271674556,35.070761561395614,64.92923843860439,16.611007946226444,7.390533912060528,11.724885267831333,0.6420246808959077,0.8180332095215557,50286089,,,433727764,12.4,1.53,4.73,48.41,0.25066932212870063,0.2697178377951202,0.0746503385096142,2.4108322715817194,0.6420246808959077,3.0132783203942752
台化,2016,14.896887443927936,10.474676483934552,13.731957901725528,8.290548933338838,12.300250136118013,7.5,2.98959199741598,2.456637505544603,30.26912243352343,69.73087756647656,28.43188321159094,6.608171682371975,10.547935043638144,0.6037412139384046,0.7538612937534398,50749359,-3.080219021077213,58.89830508474576,564432212,10.18,1.76,5.82,54.77,0.28946513863074486,0.2959962481581188,0.10408706916631008,3.4250321752000827,0.5863026711705766,3.7465622183177096
台化,2017,14.841801148681743,10.857068325574726,15.180675936682375,9.744376910066608,13.634375062081725,9.33,3.0796401800140862,2.608465625540409,26.877214121905062,73.12278587809493,29.719493745221087,7.531562400484793,9.671156163599068,0.6418934802843944,0.8642923857248237,59358386,12.28580060651816,24.4,603702158,9.48,1.69,6.8,61.31,0.2995080799099056,0.3177079153664131,0.12061225165056268,3.924593020930995,0.6262535028236059,4.183230523233925
台化,2018,13.134990160159582,9.4027573423429,11.95737387824955,8.380850279413204,11.45056756617707,8.36,2.400414810038848,2.0012532426036858,26.741873840361087,73.25812615963892,28.706341134209303,8.721757875457001,9.466415084460056,0.7008938889715544,0.570348422510206,42147008,13.793340522281383,-10.396570203644162,615424530,9.77,1.66,5.9,63.39,0.25151935009968845,0.32750279588739517,0.11160750630905177,3.890698108003131,0.6895335965421606,4.152584366525889
台化,2019,10.15221368056991,5.228138679379695,9.41778465749096,5.201566188240336,7.050027880992958,5.09,2.595841910914034,2.122204818493509,25.65767073197771,74.34232926802228,21.22456401211326,6.77306189050159,8.691108217546585,0.5523131370500153,0.6772721262561118,42040031,-22.673275948168115,-39.11483253588517,512853775,14.63,1.44,4.34,60.95,0.25256600358256565,0.33880173288911714,0.07073006543938666,3.6306161700344535,0.5728547055057225,3.762035253820213
台化,2020,11.659174760046666,6.049720715005339,7.715970160098277,3.6113622922901336,4.857234931202153,3.34,2.938820664480151,2.488902561135096,25.641718862292368,74.35828113770762,20.142078867783663,6.021835817506855,8.224139233419734,0.4680373585379621,0.6291479909333512,30530999,-19.687051296846004,-34.3811394891945,496442454,20.49,1.44,2.95,58.87,0.2677822597668249,0.34606326931089604,0.049004462085085604,3.640464197516162,0.47627856070244823,3.628099092848372
台化,2021,14.608147814728643,9.412682136062104,10.486079386034957,6.788269549136264,9.139341657640312,6.56,2.9043762678624785,2.3485340403481105,25.798535474679134,74.20146452532087,48.86002915880289,7.785181644137877,10.361534000718118,0.6473601142269316,0.4560828941782319,22577012,44.42155489826576,96.40718562874251,473583829,9.43,1.21,5.94,66.84,0.2702686857200882,0.348448681898248,0.08558260837328487,3.0679618075205815,0.61137292417909,3.5467231938449317
台化,2022,3.354165907523622,-1.391450861849466,1.9372460076718303,1.2756018347779468,1.8008381346040172,1.26,1.9331617035402175,1.518993270905222,32.79333609309133,67.20666390690867,6.334528416082383,7.678009165093763,11.312364791600176,0.6584614600966228,0.2798802072109789,9761159,3.850191143760373,-80.79268292682926,413213613,43.42,1.27,1.35,55.76,0.19644473338366025,0.33856894439631,0.02049735023343581,2.268134288930721,0.6838252108515543,2.822077242195552
台化,2023,3.434687643554595,-0.9170369438285513,2.570058926755814,1.5245926468594013,2.2583675690762344,1.46,2.1230334032951017,1.6858551284602827,32.19494469093671,67.80505530906329,3.4466233462534954,6.930441256848257,11.462426238440958,0.5932131092355517,0.18141080528492343,-2417247,-12.444711167339516,15.873015873015861,365151888,50.66,1.08,2.01,58.0,0.20089391215480645,0.3379352866202741,0.0183885613886748,2.0043285588386257,0.5878016447046048,2.565263128444559
台化,2024,4.031737417156633,-0.4459977682527345,0.10883613217193037,0.07180238863667601,0.11010592628836705,0.06,1.2212621148816185,0.8891896171844136,37.77654626876822,62.22345373123178,1.2747734997244187,7.7295776714901505,12.05243032098095,0.6597293307267525,0.1504112742334422,6733682,4.806705383715393,-95.89041095890411,160010378,220.57,0.59,1.83,46.6,0.05742302560095437,0.37410553934487456,0.008852034426741708,0.8627579440524066,0.7100679068241761,1.8495897726678372
台化,2025,3.249424622017849,-1.4088317309838263,-2.019669633196388,-1.1257761354349431,-1.688680725270969,-0.99,2.0939733236045455,1.7256623012150303,29.287031461675728,70.71296853832428,-0.6462282836564492,7.358415218929746,10.857810493037835,0.5574060811387538,0.27876851904718725,10790907,-17.662740167544378,-1750.0,188144071,,0.54,1.87,59.13,0.1828055571087015,0.33971932370472246,-0.0036474352547474376,1.1919915171878144,0.5325877950804152,1.9307198907694905
台塑,2015,11.394222763747466,5.4823354014853765,16.120079002682367,7.290954532462199,10.74235194484244,4.85,2.4982909842739947,2.2175047371477477,32.12888043606976,67.87111956393024,26.903452287106994,10.164907315750286,16.801533462959558,0.4522902481587708,0.6866670303597878,35182311,,,490161980,14.49,1.71,4.68,45.15,0.21037599080332858,0.3486404484711431,0.08606618566825278,3.602380124737273,0.4522902481587708,3.638284552529963
台塑,2016,13.486576848791135,7.22483342582952,21.863709335848366,8.96133215500295,13.11979662144282,6.19,2.154712880586605,1.9416752639196324,31.29387807481967,68.70612192518033,32.288012294130795,9.213274719486117,14.34043177569119,0.4098724519864381,0.45426518705917174,33135882,-5.937079823819314,27.628865979381455,567824008,12.96,1.81,5.16,49.18,0.20388505247325064,0.35695139268565074,0.0992268127436971,3.9820588274174127,0.3954062043925886,3.856483995625048
台塑,2017,16.191386807071588,10.613043395073445,23.88994800946864,10.600168776362613,15.008146121566652,7.76,2.5845550180137975,2.3373746054957065,27.529687817428993,72.470312182571,36.93681838353399,9.968460492540654,13.93749641380935,0.44370832335680677,0.6463786026752774,39359469,14.728363695748925,25.363489499192227,628298538,11.32,1.82,5.78,54.2,0.23722926088702442,0.3826105858706346,0.1185372365312306,4.793944508379961,0.4341993933023054,4.522068912166661
台塑,2018,16.194844653119738,11.00026437032974,21.508674824264357,10.137139037102564,14.145328054449632,7.78,2.218659813475651,1.9687326029632755,29.100978100346047,70.89902189965396,39.57488716521175,10.06203410925113,14.360012969327379,0.47130467683051575,0.6081466960219126,34834737,11.446132283403854,0.2577319587628857,642939740,11.15,1.81,5.74,55.86,0.20181138697573078,0.39556718446692657,0.11679135898113738,4.405348372176731,0.45934981616348747,4.283938046731853
台塑,2019,15.450647406901597,9.716865411035878,17.957381973256954,7.475288639391275,10.592601894614736,5.86,1.966960300270001,1.7623368148100311,29.760253959400373,70.23974604059963,32.06373122490093,9.005978032817735,14.001720771771259,0.41627942483619584,0.5217144449888533,29287149,-9.776208864185264,-24.67866323907455,635300852,15.07,1.82,4.41,54.85,0.17367848171916794,0.3990196431211483,0.08766711245162147,4.294469884095232,0.4181323812754032,4.051157461255502
台塑,2020,15.636269084030832,9.202358139876937,10.78296746136265,4.1042293809141395,5.878394833917485,3.15,2.426718840796884,2.1823226148602943,30.617625080839154,69.38237491916084,21.022292682280188,8.97028730172777,12.59782346603835,0.38062151217838186,0.46069065359830563,22561414,-10.601548419586926,-46.2457337883959,613657336,25.24,1.85,2.49,52.24,0.2031811197095359,0.3969072527713071,0.052941146315087444,4.181814265295773,0.3876924574488618,3.870974296997387
